"user_id","game_name","payment_month","revenue","language","has_older_device_model","age","engagement_month","churn_month","last_month","user_status","lifetime_in_month"
"/70HXakPPmIGA9K58CIOug==","game 3","2022-11-01 00:00:00+00","12.51","uk","",18,"2022-10-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"CfgvA7ntuRJL/qdscwgMVw==","game 3","2022-09-01 00:00:00+00","43.83","ru","",24,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"hRkRI5YBVIH6bbqIDTbung==","game 3","2022-05-01 00:00:00+00","16.44","uk","",19,"2022-04-01 00:00:00+00","2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"HQB3hZuYcu0z8jVIl5bbug==","game 3","2022-11-01 00:00:00+00","12.81","uk","",17,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"hi1ErLiMLDP0HWvMqLKv6g==","game 3","2022-10-01 00:00:00+00","55.11","ru","",18,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"tUlbh1G7KYRxmBaQk4RPIw==","game 3","2022-08-01 00:00:00+00","12.18","uk","",34,"2022-08-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"ZxxZ87IcpgSh4lQ/VSIjnA==","game 3","2022-04-01 00:00:00+00","42.18","uk","",22,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","9"
"BE42Fj9cBAbbch80IpA8Dw==","game 3","2022-10-01 00:00:00+00","47.22","uk","",30,"2022-09-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"fvYhEtD56gROaXqCi9/z/Q==","game 3","2022-11-01 00:00:00+00","96.30","uk","",19,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"pz7LUOs9i7xgncmHVxQvOw==","game 3","2022-04-01 00:00:00+00","19.5","ru","",24,"2022-03-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"Wi8qtp9drPDZD0laCPi2Ng==","game 3","2022-05-01 00:00:00+00","12.99","uk","",26,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-05-01 00:00:00+00","67.29","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"787jk0VnxM8/sv/0TkvO6A==","game 3","2022-12-01 00:00:00+00","17.49","uk","",20,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"FbbhrtuL39vfmatF2ObVfA==","game 3","2022-10-01 00:00:00+00","114.09","uk","",16,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"b6lW5fOrJiJUE7dwhEp9VQ==","game 3","2022-08-01 00:00:00+00","73.38","ru","",17,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"pz7LUOs9i7xgncmHVxQvOw==","game 3","2022-03-01 00:00:00+00","36.51","ru","",24,"2022-03-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"MRcEXu/KG95hsIyJM/816A==","game 3","2022-09-01 00:00:00+00","14.67","uk","",32,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-08-01 00:00:00+00","51.00","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"ShEJVi+TtuQlvdw2uetd/Q==","game 3","2022-06-01 00:00:00+00","32.13","uk","",22,"2022-04-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","churn","3"
"Fx9+2aYPOHAS3fdXpLQ9Pg==","game 3","2022-03-01 00:00:00+00","12.54","ru","",35,"2022-03-01 00:00:00+00","2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"xnLJlU804PSS9tXKmm7gZQ==","game 3","2022-07-01 00:00:00+00","56.34","ru",1,21,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"pLOCMIX+imLIzoDehgdOPA==","game 3","2022-09-01 00:00:00+00","109.89","uk","",22,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"K/6KHxREKTlFZXRfBNVNuQ==","game 3","2022-05-01 00:00:00+00","13.26","ru","",19,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"Fx9+2aYPOHAS3fdXpLQ9Pg==","game 3","2022-05-01 00:00:00+00","31.56","ru","",35,"2022-03-01 00:00:00+00","2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","churn","3"
"yZ1P1v1eYIbyD5wRy0chGw==","game 3","2022-10-01 00:00:00+00","17.64","uk","",33,"2022-09-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"QoHEss2e+b385deeX2p39Q==","game 3","2022-09-01 00:00:00+00","59.07","ru","",22,"2022-06-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"2FYEYdoJMUOtbJ6TruruWA==","game 3","2022-06-01 00:00:00+00","22.47","ru","",20,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"06RPvlsFPCmM9ag+iSM/Ag==","game 3","2022-06-01 00:00:00+00","29.07","ru","",34,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"va4krMfpHwzELV/AUI7WHQ==","game 3","2022-10-01 00:00:00+00","58.20","uk","",20,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"mEtO8F+CRPGmaJ8SHa7BbA==","game 3","2022-10-01 00:00:00+00","31.17","uk","",32,"2022-08-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"CfgvA7ntuRJL/qdscwgMVw==","game 3","2022-12-01 00:00:00+00","60.15","ru","",24,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"UFVjte0RzYKTngAiVvjqPQ==","game 3","2022-11-01 00:00:00+00","27.42","uk","",17,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"b3TBQFxyCxxypmPajF+jXw==","game 3","2022-05-01 00:00:00+00","28.68","uk",1,15,"2022-03-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"lP6BWSFF4OZeWp0jrAHY9g==","game 3","2022-11-01 00:00:00+00","29.16","uk","",29,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"4b7l8C489HEJirtoe7xtFg==","game 3","2022-03-01 00:00:00+00","27.15","uk",1,20,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","10"
"6We7zBO7mVbNxGEl/xPKVg==","game 3","2022-08-01 00:00:00+00","21.87","uk","",19,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"7EPlnA7OQ9MhMx+od6FA9g==","game 3","2022-11-01 00:00:00+00","14.43","ru","",23,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"tBFTAZra3r5TkHhDubnYyg==","game 3","2022-11-01 00:00:00+00","39.99","uk","",19,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"rw8yxS9+t5PvgINa7EhMvQ==","game 3","2022-07-01 00:00:00+00","72.45","uk",1,18,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"gxZPbCoYIu8slavUm05KGA==","game 3","2022-12-01 00:00:00+00","34.14","ru","",14,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"72brUr/DKItStlTen5pHYg==","game 3","2022-10-01 00:00:00+00","31.98","uk","",24,"2022-03-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Np8MbaAllrt9d2F+g1ZvJQ==","game 3","2022-09-01 00:00:00+00","121.02","uk","",22,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"Hamw6F2EZmJfI2glmE2NEg==","game 3","2022-04-01 00:00:00+00","42.24","ru",1,24,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"Jp0hnV9XOJGVV5jpFhlqgQ==","game 3","2022-08-01 00:00:00+00","56.10","uk","",25,"2022-03-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"dpfu6t8G4blqMn55KM8bSg==","game 3","2022-09-01 00:00:00+00","61.56","uk","",16,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"2onLVyXEEj2aH+D4N9ldYQ==","game 3","2022-08-01 00:00:00+00","50.04","uk","",16,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"gxZPbCoYIu8slavUm05KGA==","game 3","2022-08-01 00:00:00+00","19.8","ru","",14,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"sCKPcG1GIuOo593nRuu1Cw==","game 3","2022-11-01 00:00:00+00","60.93","uk","",25,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"F03P4YcFbbtcWUlujjIQmQ==","game 3","2022-08-01 00:00:00+00","37.23","ru",1,20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"6We7zBO7mVbNxGEl/xPKVg==","game 3","2022-05-01 00:00:00+00","22.74","uk","",19,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"7zai/c69uF/NhB95HgKuYw==","game 3","2022-07-01 00:00:00+00","62.25","uk","",16,"2022-07-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"HxWcXHURvvtOJkrXAcDxQg==","game 3","2022-08-01 00:00:00+00","71.64","uk","",15,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"qqYyR2vRI+7pgiuyTnVM+A==","game 3","2022-06-01 00:00:00+00","36.84","ru","",19,"2022-05-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"mq7MyR1XHK5rM4mgtKjsgg==","game 3","2022-10-01 00:00:00+00","12.51","uk","",40,"2022-10-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"lx3SsUV7NOrv93tCexVp5A==","game 3","2022-07-01 00:00:00+00","36.21","uk","",16,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"CCwTMcGtpirFFuqzSeTyaQ==","game 3","2022-04-01 00:00:00+00","20.76","uk","",18,"2022-03-01 00:00:00+00","2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"7SeM1pmnTTTXfhI+x3ldng==","game 3","2022-05-01 00:00:00+00","62.61","ru","",22,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"G+PCL1Jo+k4D3zpLGa3+aQ==","game 3","2022-10-01 00:00:00+00","23.1","uk",1,25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"Dbff3x5cRk6/tUY3WQdzFQ==","game 3","2022-09-01 00:00:00+00","64.08","uk","",21,"2022-04-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","churn","6"
"ShEJVi+TtuQlvdw2uetd/Q==","game 3","2022-05-01 00:00:00+00","27.87","uk","",22,"2022-04-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"wRHnn4opzbqIBjFFNpBJtw==","game 3","2022-07-01 00:00:00+00","12.99","uk","",29,"2022-07-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-04-01 00:00:00+00","55.86","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"BLnx9pj0y+SVkckLR/01qw==","game 3","2022-09-01 00:00:00+00","41.55","uk","",25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"UFVjte0RzYKTngAiVvjqPQ==","game 3","2022-10-01 00:00:00+00","22.65","uk","",17,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"unoAVprNoepzjDQwQzWj6A==","game 3","2022-10-01 00:00:00+00","36.75","uk","",15,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"D9Bdgp+w/syZMU61LudzFQ==","game 3","2022-09-01 00:00:00+00","21.06","uk","",19,"2022-08-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","churn","2"
"14RMzQMoG017OLkaDBFjng==","game 3","2022-07-01 00:00:00+00","14.43","uk","",36,"2022-07-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"Veep00i4vvZbTAVD6GMoiA==","game 3","2022-03-01 00:00:00+00","12.72","uk","",38,"2022-03-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","9"
"xt/PY4N2zkZQgtlZ9Cg82w==","game 3","2022-08-01 00:00:00+00","17.46","ru","",24,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-11-01 00:00:00+00","68.97","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"4btLP2zvi8eBV0t08fdkKQ==","game 3","2022-03-01 00:00:00+00","17.79","ru","",20,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","10"
"QoHEss2e+b385deeX2p39Q==","game 3","2022-07-01 00:00:00+00","99.48","ru","",22,"2022-06-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"dUXVADLWvf2uvh+Q6TNrMw==","game 3","2022-11-01 00:00:00+00","114.96","ru","",19,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"omF221BxDxXFh233yUEVeQ==","game 3","2022-12-01 00:00:00+00","22.8","uk","",27,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"fuL+cD0zV6Gn4ypTYmXUgw==","game 3","2022-10-01 00:00:00+00","86.01","uk","",16,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"SwiAKdzn0b+A4XegM5x0Hw==","game 3","2022-09-01 00:00:00+00","42.27","uk","",16,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"Lug+Yg90jslWgHEN6dc+Ng==","game 3","2022-06-01 00:00:00+00","18.66","uk","",21,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"WSQTlRZJRg4Rb+rqe56nJg==","game 3","2022-12-01 00:00:00+00","13.98","uk","",26,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"b6lW5fOrJiJUE7dwhEp9VQ==","game 3","2022-12-01 00:00:00+00","42.21","ru","",17,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"WSQTlRZJRg4Rb+rqe56nJg==","game 3","2022-08-01 00:00:00+00","26.31","uk","",26,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-10-01 00:00:00+00","38.22","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-09-01 00:00:00+00","42.39","uk","",20,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"bZDMuXKM3RFajmZa/yIpsw==","game 3","2022-10-01 00:00:00+00","91.83","uk","",23,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"A8lK1Lccnv65sGqBkfP2iw==","game 3","2022-12-01 00:00:00+00","16.08","uk","",15,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"HZqx1XVZ1mb7lM9T61x+DA==","game 3","2022-04-01 00:00:00+00","14.61","ru","",43,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","8"
"1dvc3uv3gFy83YY5oJeFkQ==","game 3","2022-08-01 00:00:00+00","45.93","uk","",17,"2022-08-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"75lEf3nSWLSf6GncqhR9gQ==","game 3","2022-09-01 00:00:00+00","13.8","ru","",22,"2022-03-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","churn","7"
"/70HXakPPmIGA9K58CIOug==","game 3","2022-10-01 00:00:00+00","15.48","uk","",18,"2022-10-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"ni2+3lFt9yVqbt5Vtc8BMQ==","game 3","2022-07-01 00:00:00+00","17.76","uk","",18,"2022-07-01 00:00:00+00","2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"xiXTXOEbWU+HnGOUmgc9/w==","game 3","2022-03-01 00:00:00+00","24.18","uk","",20,"2022-03-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"jM8s8LsWXTBSKnIgg7UVjQ==","game 3","2022-12-01 00:00:00+00","12.6","uk","",30,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"UNcp1RmIObUiGNqLDHjNVw==","game 3","2022-08-01 00:00:00+00","38.19","uk","",16,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"MJrNeNCAIVBe/OSRGhrelw==","game 3","2022-10-01 00:00:00+00","69.78","uk",1,21,"2022-10-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"HZqx1XVZ1mb7lM9T61x+DA==","game 3","2022-11-01 00:00:00+00","13.86","ru","",43,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","8"
"Q6BQCpZ1b6I15evvHZ6xYA==","game 3","2022-12-01 00:00:00+00","74.85","uk","",17,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"OAAGTJfPU2ECPJT1KYm2ZQ==","game 3","2022-10-01 00:00:00+00","17.64","uk","",22,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"2onLVyXEEj2aH+D4N9ldYQ==","game 3","2022-10-01 00:00:00+00","42.72","uk","",16,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-07-01 00:00:00+00","45.96","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"wA+Rd++M6EKUppqQeb+pTw==","game 3","2022-11-01 00:00:00+00","18.93","uk","",20,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"F9Jtg6+0qPUKWDgBJxG8cA==","game 3","2022-08-01 00:00:00+00","30.39","ru","",18,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"R6aBG9TzvghZNNmGufy5NQ==","game 3","2022-08-01 00:00:00+00","12.36","ru","",33,"2022-08-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"xt/PY4N2zkZQgtlZ9Cg82w==","game 3","2022-07-01 00:00:00+00","107.31","ru","",24,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"QoHEss2e+b385deeX2p39Q==","game 3","2022-10-01 00:00:00+00","13.47","ru","",22,"2022-06-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","5"
"G073LR6lQoatStpZMzNVOQ==","game 3","2022-09-01 00:00:00+00","35.10","uk","",25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-07-01 00:00:00+00","13.71","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"r9AjQVS2nstu5lpVmDlihA==","game 3","2022-08-01 00:00:00+00","29.52","ru","",22,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"V1hFT6jms7MK4yi6EFdt6A==","game 3","2022-12-01 00:00:00+00","18.9","uk",1,18,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"NntDesROB4ANrudTCXEScA==","game 3","2022-11-01 00:00:00+00","27.63","ru","",37,"2022-07-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","5"
"B4b6v6eUHvAVOeAQk6EEiw==","game 3","2022-08-01 00:00:00+00","64.80","ru","",23,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"b3TBQFxyCxxypmPajF+jXw==","game 3","2022-04-01 00:00:00+00","14.82","uk",1,15,"2022-03-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"xiXTXOEbWU+HnGOUmgc9/w==","game 3","2022-04-01 00:00:00+00","99.84","uk","",20,"2022-03-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"+Awa0l8QDZ6iKBSRiA6dRQ==","game 3","2022-10-01 00:00:00+00","69.90","ru","",16,"2022-10-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"RsmjZqhi61Kd7U5ihaXhDw==","game 3","2022-06-01 00:00:00+00","68.58","uk","",30,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"WMcncRFNp4e91e/Y3CwEvQ==","game 3","2022-12-01 00:00:00+00","30.90","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"juwM8fLyplCQTgKTP8dJgQ==","game 3","2022-08-01 00:00:00+00","13.65","ru","",34,"2022-07-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"lx3SsUV7NOrv93tCexVp5A==","game 3","2022-08-01 00:00:00+00","17.22","uk","",16,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"V1hFT6jms7MK4yi6EFdt6A==","game 3","2022-10-01 00:00:00+00","33.09","uk",1,18,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-05-01 00:00:00+00","64.65","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"dAiAPbpgrBYKg4Rn7nbu4g==","game 3","2022-11-01 00:00:00+00","20.85","uk","",34,"2022-11-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","1"
"LO9NuZYI6zP2HXEBAS4wpw==","game 3","2022-09-01 00:00:00+00","15.78","uk","",23,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"jVhb69DTRT5TSWYEiUrlbg==","game 3","2022-11-01 00:00:00+00","25.38","uk","",20,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"lJW2nxFOiXDfsmSrwGsFQw==","game 3","2022-08-01 00:00:00+00","69.18","uk","",20,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"Hamw6F2EZmJfI2glmE2NEg==","game 3","2022-07-01 00:00:00+00","55.89","ru",1,24,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","8"
"HJccOn6v5KHqBa8wRu42oQ==","game 3","2022-07-01 00:00:00+00","25.2","uk","",20,"2022-03-01 00:00:00+00","2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"1tIsLi6U0zW1RIuaViNanA==","game 3","2022-12-01 00:00:00+00","69.48","uk","",20,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"nPrRQwP3UZo2KBlM2mJ8fg==","game 3","2022-08-01 00:00:00+00","15.33","uk","",24,"2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"7SeM1pmnTTTXfhI+x3ldng==","game 3","2022-10-01 00:00:00+00","37.44","ru","",22,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","10"
"WRx4ye0bvLc4925ketwxzQ==","game 3","2022-11-01 00:00:00+00","50.82","uk","",14,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"cf5XFmP0Lfqw6irFBYfWwQ==","game 3","2022-11-01 00:00:00+00","32.25","uk","",19,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"VGEh7S+cxW9PT7H8KNgEGQ==","game 3","2022-09-01 00:00:00+00","220.08","uk","",24,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"qmZRB16NnnCdNHWUcSyVDQ==","game 3","2022-11-01 00:00:00+00","27.18","ru","",37,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"GetHmCsisRTAnwhuBEMa9Q==","game 3","2022-11-01 00:00:00+00","119.55","ru","",16,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
